rating,num_reviews,name,tags,url,ingredients,directions
,,Kamora Mocha Mint recipe,,http://www.drinksmixer.com/drinkuv14195.html,"[(u'1/2', u'white creme de cacao', 'oz'), (u'1/2', u'green creme de menthe', 'oz'), (u'1/2', u'Kamora\xae coffee liqueur', 'oz')]",Shake everything with ice; strain into shot glasses. 
,,Kamora Mexican Coffee recipe,,http://www.drinksmixer.com/drink14u1t94.html,"[(u'1/2', u'white tequila', 'oz'), (u'1/2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'coffee', 'cup')]",Add Kahlua and tequila to your hot cup of coffee. 
9.7,3,Kamora Hot Apple Cider recipe,,http://www.drinksmixer.com/drink1t4s193.html,"[(u'1 1/2', u'Kamora\xae coffee liqueur', 'oz'), (u'16', u'apple cider', 'oz'), (u'1', u'lemon juice', 'tbsp'), (None, u'1/2 cupdried apple', None), (None, u'1  cinnamon', None), (u'1', u'butter', 'tsp')]","Simmer cider, apple slices, Kahlua, cinnamon stick, and dried cherries in saucepan for 15 minutes. Stir in lemon juice, add butter if desired, and serve in mugs. "
,,Kamora Coffee Nut recipe,,http://www.drinksmixer.com/drinkrq14191.html,"[(u'1 1/2', u'Kamora\xae coffee liqueur', 'oz'), (u'1', u'coffee', 'cup'), (None, u'1 tspchopped hazelnuts', None), (u'1/2', u'whipped cream', 'oz')]","Add Kamora to your cup of hot coffee. Float a puff of whipped cream on top, sprinkle with chopped hazelnuts. "
,,Kamora Coffee Italiano recipe,,http://www.drinksmixer.com/drinkp14q190.html,"[(u'3/4', u'Kamora\xae coffee liqueur', 'oz'), (u'3/4', u'sambuca', 'oz'), (u'1', u'coffee', 'cup'), (u'1/2 - 1', u'whipped cream', 'oz')]",Add liqueurs to your hot cup of coffee. Float a puff of whipped cream on top. 
7.8,4,Kamikazini recipe,,http://www.drinksmixer.com/drink11836.html,"[(u'1', u'Danzka\xae grapefruit vodka', 'oz'), (u'3', u'Nestea\xae diet iced tea', 'oz'), (None, u'3 green olives', None)]",Add the vodka and the iced tea to a cocktail shaker. After shaking fill the drink in a cocktail glass. Serve with three green olives on a toothpick.
,,Kamora & Coffee recipe,,http://www.drinksmixer.com/drinkvw14187.html,"[(u'1', u'Kamora\xae coffee liqueur', 'oz'), (u'8', u'coffee', 'oz')]",Mix Kamora into your hot cup of coffee. 
,,Kamora Copper recipe,,http://www.drinksmixer.com/drinks1r4192.html,"[(u'1', u'Kamora\xae coffee liqueur', 'oz'), (u'4', u'Champagne', 'oz'), (u'2', u'lemon juice', 'tsp')]",Add everything ogether in a chilled champagne glass. 
9.0,1,Kamora and Cream recipe,,http://www.drinksmixer.com/drink1wx4188.html,"[(u'1', u'Kamora\xae coffee liqueur', 'oz'), (u'4', u'cream', 'oz')]",Add ice to a tumbler and pour the ingredients in. 
,,Kamikazeberry recipe,,http://www.drinksmixer.com/drinks1r4183.html,"[(u'3', u'Smirnoff\xae Raspberry Twist vodka', 'oz'), (u'1', u'triple sec', 'oz'), (u'1', u'lime juice', 'splash'), (u'1', u'sweet and sour mix', 'splash'), (None, u'3  raspberries', None)]","Mix all ingredients except raspberries in a shaker, pour into chilled martini glass with a sugared rim and garnish with raspberries. "
9.0,1,Kamora Cocoa Dream recipe,,http://www.drinksmixer.com/drink14xy189.html,"[(u'1', u'Kamora\xae coffee liqueur', 'oz'), (u'8', u'hot chocolate', 'oz'), (u'1/2', u'whipped cream', 'oz')]",Add Kahlua to a mug of hot chocolate. Float a puff of whipped cream on top. 
9.8,6,Kamikaze Wigglers recipe,,http://www.drinksmixer.com/drink10699.html,"[(u'4', u'vodka', 'oz'), (u'4', u'triple sec', 'oz'), (None, u'8 ozhot water', None), (None, u'1 package lime jell-o', None)]","Dissolve the jell-o with hot water. Add vodka and triple sec. Pour in plastic shot glasses. Chill until formed, and serve."
10.0,1,Lambada recipe,,http://www.drinksmixer.com/drink4756.html,"[(None, u'4 cl Sagatiba Pura', None), (None, u'4 cl cream of coconut', None), (None, u'2 cl cream', None), (None, u'10 cl cherry juice', None)]",Shake all ingredients in a shaker with ice. Pour over crushed ice in a fancy glass.
9.7,4,Lamb's Wool recipe,,http://www.drinksmixer.com/drink6685.html,"[(None, u'1 qthot ale', None), (None, u'6  apples', None), (u'1/2', u'nutmeg', 'tsp'), (u'1/2', u'ginger', 'tsp'), (None, u'  sugar', None)]","Mix ale, spices and sugar with 6 roasted apples (cored, peeled and mashed) in a large warm jug. Serve in heat-proof goblets."
9.0,8,Lamb Brothers recipe,,http://www.drinksmixer.com/drink4755.html,"[(u'1 1/2', u'dark rum', 'oz'), (u'1/2', u'creme de cassis', 'oz'), (u'2', u'pineapple juice', 'oz')]","In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."
,,Lamasina recipe,,http://www.drinksmixer.com/drink10719.html,"[(u'2', u'Cabernet Sauvignon red wine', 'oz'), (None, u'2 ozchilled cranberry juice', None), (None, u'2 ozchilled club soda', None)]","Stir ingredients together in a red wine glass, and serve."
7.8,4,Lakeside Lemonade recipe,,http://www.drinksmixer.com/drink10291.html,"[(u'1 1/2', u'Absolut\xae Citron vodka', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'4 1/2', u'sweet and sour mix', 'oz'), (u'1', u'lemon-lime soda', 'splash'), (u'1', u'cranberry juice', 'splash')]","Pour the Absolut Citron and triple sec into a highball glass filled with ice cubes. Almost fill with sweet and sour mix, and add a splash of lemon-lime soda and splash of cranberry juice. Garnish with a slice of lemon, and serve."
,,Lallah Rookh recipe,,http://www.drinksmixer.com/drink1wx4269.html,"[(u'1 1/2', u'light rum', 'oz'), (u'3/4', u'cognac', 'oz'), (u'1', u'sugar syrup', 'tsp'), (u'2', u'vanilla extract', 'tsp'), (u'1/2', u'whipped cream', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into a red wine goblet and top with whipped cream. 
,,Lake Breeze recipe,,http://www.drinksmixer.com/drink9531.html,"[(u'1', u'coconut liqueur', 'tsp'), (u'4', u'cranberry juice', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'2', u'lemon-lime soda', 'oz')]","Pour the coconut liqueur, cranberry juice and pineapple juice into a cocktail shaker half-filled with ice cubes. Shake well, and strain into a collins glass filled with ice cubes. Fill with soda, garnish with a twist of lime, and serve."
9.3,3,Lake Quinault Summer Margarita recipe,,http://www.drinksmixer.com/drink11875.html,"[(u'2', u'Cazadores\xae tequila', 'oz'), (u'3', u'sweet and sour mix', 'oz'), (u'1 1/2', u'Cointreau\xae orange liqueur', 'oz'), (None, u'1 1/2 ozfresh lime juice', None), (u'1/2', u'Grand Marnier\xae orange liqueur', 'oz')]","Mix first four ingrediants, shake well with ice  (tequila, sweet sour, triple sec, fresh squeezed lime juice). Pour into a salted glass with ice and pour  Grand Marnier over drink. Serve."
8.7,10,Lake George Iced Tea recipe,,http://www.drinksmixer.com/drink360.html,"[(u'1/2', u'Jose Cuervo\xae Especial gold tequila', 'oz'), (u'1/2', u'Bacardi\xae white rum', 'oz'), (u'1/2', u'Absolut\xae vodka', 'oz'), (u'1/2', u'Beefeater\xae gin', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1', u'pineapple juice', 'oz'), (None, u'  Pepsi\xae cola', None)]","Shake all ingredients (except cola), and pour into a highball glass. Fill with pepsi, stir gently, and serve."
7.0,2,Lake Chatuge recipe,,http://www.drinksmixer.com/drink12202.html,"[(u'1 1/2', u'dark rum', 'oz'), (u'3', u'cranberry juice', 'oz')]",Pour the rum and cranberry juice into an old-fashioned glass filled with ice cubes. Garnish with a lime wedge and serve.
,,Lake Bottom recipe,,http://www.drinksmixer.com/drinkvw14268.html,"[(u'1', u""Bailey's\xae Irish cream"", 'splash'), (u'1/2', u'Captain Morgan\xae spiced rum', 'oz'), (u'1/2', u'sake rice wine', 'oz')]",Pour the Sake and the rum. Top off with the Baileys. Let Bailey's settle to the bottom. 
8.0,1,Laguna recipe,,http://www.drinksmixer.com/drink9530.html,"[(u'2', u'brandy', 'oz'), (u'1/4', u'vodka', 'oz'), (u'1/4', u'Martini & Rossi\xae bianco vermouth', 'oz'), (u'1', u'Campari\xae bitters', 'tsp'), (u'1', u'bitters', 'dash')]","Shake all ingredients with ice in a cocktail shaker. Strain into a cocktail glass, garnish with a maraschino cherry, and serve."
9.3,3,Laffy Taffy recipe,,http://www.drinksmixer.com/drink1p42o70.html,"[(u'1', u'peach schnapps', 'oz'), (u'1', u'watermelon schnapps', 'oz'), (u'1', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'1/2', u'DeKuyper\xae Raspberry Pucker schnapps', 'oz'), (u'1', u'7-Up\xae soda', 'dash'), (u'3', u'sweet and sour mix', 'oz')]","Build in highball glass, top with 7-up and a cherry. "
9.0,1,Lagos Coffee recipe,,http://www.drinksmixer.com/drink6694.html,"[(u'3/4', u'apricot brandy', 'oz'), (u'1/2', u'Kahlua\xae coffee liqueur', 'oz'), (None, u'5 ozhot black coffee', None), (u'1 1/2', u'whipped cream', 'oz'), (u'1', u'sugar', 'tsp'), (u'1', u'amaretto almond liqueur', 'tsp')]","Pour coffee and liquor into an irish coffee cup and sweeten to taste. Gently float the cream on top, add amaretto, and serve."
8.2,11,Lager and Black recipe,,http://www.drinksmixer.com/drink8424.html,"[(u'1 1/2', u'blackcurrant syrup', 'oz'), (None, u'12 ozchilled lager', None)]","Pour Ribena blackcurrant syrup or similar into a beer pilsner or beer mug. Add lager (well chilled), and serve."
10.0,1,Ladyluv recipe,,http://www.drinksmixer.com/drink8238.html,"[(u'1 1/2', u'blended whiskey', 'oz'), (u'1/2', u'dark rum', 'oz'), (u'1/2', u'anejo rum', 'oz'), (u'1', u'white creme de cacao', 'tsp')]","Pour whiskey, rums and creme de cacao into a mixing glass half-filled with ice cubes. Stir well, strain into a cocktail glass, and serve."
9.1,17,Lager and Lime recipe,,http://www.drinksmixer.com/drink4754.html,"[(u'12', u'lager', 'oz'), (u'2', u'lime juice', 'oz')]","Pour the beer in first, then add the lime juice. Because the lime juice is heavier than the beer, don't let it sit for a long time. For best results, use ""bar lime"" (out of the nozzle) instead of real lime juice."
,,Ladyhighlander's Head Taker recipe,,http://www.drinksmixer.com/drinks1r4264.html,"[(u'1', u'Smirnoff\xae Raspberry Twist vodka', 'cup'), (u'1', u""Jack Daniel's\xae Tennessee whiskey"", 'oz'), (u'2', u'Scotch whisky', 'oz'), (None, u'1 can 7-Up\xae soda', None), (None, u'1/2 can ginger ale', None), (None, u'1/2 can Sprite Remix', None)]",Mix ingredients in a large pitcher. 
9.6,576,Incredible Hulk recipe,,http://www.drinksmixer.com/drink7501.html,"[(u'1/2', u'Hennessy\xae cognac', 'oz'), (u'1/2', u'Hpnotiq\xae liqueur', 'oz')]",Stir together the Hennessy cognac and the Hypnotic tropical-fruit liqueur to make a green incredible hulk color. Serve.
,,Incredible Heart recipe,,http://www.drinksmixer.com/drinkuv14069.html,"[(None, u'6 ozpink Champagne', None), (u'2', u'Hpnotiq\xae liqueur', 'oz')]","Fill 3/4 of the glass with pink champagne, then fill the glass with Hpnotiq. "
9.7,23,Incredible Goose recipe,,http://www.drinksmixer.com/drink11302.html,"[(u'2', u'Grey Goose\xae vodka', 'oz'), (u'2', u'Hpnotiq\xae liqueur', 'oz')]","Stir in equal amounts in a highball glass over ice, and serve."
6.7,3,Incredible Crunkness recipe,,http://www.drinksmixer.com/drinko14n071.html,"[(u'2', u'Hennessy\xae cognac', 'oz'), (u'2', u'Hpnotiq\xae liqueur', 'oz'), (None, u'2/3 can Crunk\xae energy drink', None)]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
,,Incredible Cocktail recipe,,http://www.drinksmixer.com/drink6778.html,"[(u'1', u'cognac', 'oz'), (u'1/2', u'Green Chartreuse\xae', 'oz'), (u'1/2', u'cherry brandy', 'oz')]","Stir, strain into a brandy snifter, and serve."
,,Incredible Chak recipe,,http://www.drinksmixer.com/drink11080.html,"[(u'1/3', u'Jagermeister\xae herbal liqueur', 'oz'), (u'1/3', u'Malibu\xae coconut rum', 'oz'), (u'1/3', u'Sprite\xae soda', 'oz')]","Stir ingredients together in a shot glass, and serve. Adjust amounts to taste if desired."
9.3,4,Income Tax Cocktail recipe,,http://www.drinksmixer.com/drink6972.html,"[(u'3/4', u'gin', 'oz'), (u'3/4', u'rosso vermouth', 'oz'), (u'3/4', u'dry vermouth', 'oz'), (u'3/4', u'orange juice', 'oz'), (u'1', u'Angostura\xae bitters', 'dash')]","Shake well over ice cubes in a shaker, strain into a chilled cocktail glass, and serve."
,,Incider Cocktail recipe,,http://www.drinksmixer.com/drinkn1m4034.html,"[(u'1 1/2', u'whiskey', 'oz'), (u'5', u'apple cider', 'oz'), (None, u'1 slice apple', None)]",Pour blended whiskey over ice in an old-fashioned glass. Fill with apple cider and stir. Add the apple slice and serve. 
10.0,1,In the Sack recipe,,http://www.drinksmixer.com/drink9356.html,"[(u'3', u'cream sherry', 'oz'), (u'2', u'apricot nectar', 'oz'), (u'3', u'orange juice', 'oz'), (u'1/2', u'lemon juice', 'oz')]","Pour all ingredients into a cocktail shaker half-filled with ice cubes. Shake well, and strain into a highball glass. Garnish with a slice of orange, and serve."
,,In the Ocean recipe,,http://www.drinksmixer.com/drinkk1l4041.html,"[(u'1/2', u'lemon vodka', 'oz'), (u'1/2', u'Blue Curacao liqueur', 'oz'), (u'1/2', u'Cointreau\xae orange liqueur', 'oz')]",Shake all ingredients in a cocktail shaker with ice. Strain into shot glass. 
,,Inauguratini recipe,,http://www.drinksmixer.com/drink10636.html,"[(u'1', u'vodka', 'oz'), (u'1', u'cranberry juice', 'oz'), (u'1', u""Rose's\xae lime juice"", 'splash'), (u'1/2', u'Blue Curacao liqueur', 'oz')]","Shake the vodka, cranberry juice and lime juice in a cocktail shaker half-filled with ice cubes. Strain into a cocktail glass. Make a small snowball of crushed ice in the palm of your hand. It needs to sit a little higher in the glass than the cranberry mixture. Carefully pour the blue curacao over the top of the ice. Serve with a US flag swizzler."
,,In the Marketplace recipe,,http://www.drinksmixer.com/drinkk140j40.html,"[(u'2', u'anejo rum', 'oz'), (u'1/2', u'cream', 'oz'), (u'1', u'grenadine syrup', 'tsp'), (u'2', u'lime juice', 'tsp')]",Shake ingredients with ice; strain into a cocktail glass. 
,,Imperius recipe,,http://www.drinksmixer.com/drinkl14m033.html,"[(u'1/2', u'Everclear\xae alcohol', 'oz'), (u'1/2', u'vodka', 'oz'), (u'1/2', u'Scotch whisky', 'oz')]",Mix all ingredients. Serve in a shot glass. 
9.6,8,In and Out Martini recipe,,http://www.drinksmixer.com/drink4400.html,"[(u'1', u'dry vermouth', 'splash'), (None, u'4 fingers gin', None)]","Fill a cocktail glass with ice, and add a splash of dry vermouth. While glass chills, add 4 fingers of gin in a mixer of ice. Throw away ice/vermouth in cocktail glass then strain in gin."
1.0,1,Imperial Moka recipe,,http://www.drinksmixer.com/drink4399.html,"[(None, u'3 partsstrong, ice cold coffee', None), (u'2', u'Mandarine Napoleon\xae orange liqueur', 'parts'), (u'1', u'cognac', 'part'), (u'1', u'sugar', 'tsp')]",Shake and serve.
,,Quick Start Breakfast Drink recipe,,http://www.drinksmixer.com/drinks1r6028.html,"[(u'2', u'pineapple juice', 'cups'), (None, u'2  bananas', None), (None, u'2 cupsvanilla yoghurt', None), (None, u'1 cuphulled strawberries', None), (u'1/4', u'wheat germ', 'cup'), (u'1', u'vanilla extract', 'tsp')]","In a blender combine pineapple juice, bananas yogurt, strawberries, wheat germ and vanilla extract. Blend until smooth."
,,Quick Slammer recipe,,http://www.drinksmixer.com/drinkf148e79.html,"[(u'2', u'whiskey', 'oz'), (u'2', u'sloe gin', 'oz'), (u'1', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'7', u'cola', 'oz')]",Add everything into an old fashioned glass and serve. 
8.0,2,Quick Puck recipe,,http://www.drinksmixer.com/drink7910.html,"[(u'1', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'4', u'Gatorade\xae energy drink', 'oz')]","Pour gatorade into a highball glass. Add DeKuyper sour apple pucker, stir, and serve."
9.4,273,Quick Fuck recipe,,http://www.drinksmixer.com/drink6267.html,"[(None, u""1 cl Bailey's\xae Irish cream"", None), (None, u'1 cl Kahlua\xae coffee liqueur', None), (None, u'1 cl Midori\xae melon liqueur', None)]","Pour into a shot glass; baileys first, midori last. Shoot slowly."
8.9,50,Quick Sex on the Beach recipe,,http://www.drinksmixer.com/drinks1r2428.html,"[(u'3', u'DeKuyper\xae Peachtree schnapps', 'oz'), (None, u'1 oz100 proof Smirnoff\xae vodka', None)]",Shake with ice and strain into a cocktail glass.
7.0,4,Quick Fox recipe,,http://www.drinksmixer.com/drink68.html,"[(u'1', u'Irish cream', 'oz'), (u'1', u'melon liqueur', 'oz'), (u'1', u'Kahlua\xae coffee liqueur', 'oz')]",Carefully layer each ingredient on top of the previous and serve.
,,Quick Fix recipe,,http://www.drinksmixer.com/drinke14d878.html,"[(u'3', u'Canadian Club\xae whisky', 'oz'), (u'1', u'cherry whiskey', 'oz'), (u'8', u'7-Up\xae soda', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
8.4,8,Quentin recipe,,http://www.drinksmixer.com/drink6266.html,"[(u'1 1/2', u'dark rum', 'oz'), (u'1/2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'light cream', 'oz'), (None, u'1/8 tspgrated nutmeg', None)]","Combine the rum, kahlua and cream in a shaker half-filled with ice cubes. Shake well, strain into a cocktail glass, and sprinkle with nutmeg."
,,Quick Decision recipe,,http://www.drinksmixer.com/drink6272.html,"[(u'1', u'bourbon whiskey', 'oz'), (u'3/4', u""Bailey's\xae Irish cream"", 'oz'), (u'1/2', u'dark rum', 'oz'), (u'1/2', u'coffee liqueur', 'oz'), (u'3/4', u'whipping cream', 'oz')]","Shake and strain into an old-fashioned glass filled with broken ice. Sprinkle with grated chocolate, and serve."
10.0,3,Quelude recipe,,http://www.drinksmixer.com/drink1c4d877.html,"[(u'1', u'gin', 'oz'), (u'1', u'light rum', 'oz'), (u'1', u'vodka', 'oz'), (u'1', u'triple sec', 'oz'), (u'1', u'grenadine syrup', 'splash'), (None, u'2 drops DeKuyper\xae Razzmatazz liqueur', None), (None, u'2 drops Blue Curacao liqueur', None), (u'4 - 6', u'sweet and sour mix', 'oz')]","In a beer mug with ice, add gin, rum, vodka, and triple sec. Fill almost to the top with the sour mix. Grenadine is optional. Pour the Razzmatazz and Blue Curacao on opposite sides. It should be blue and red with a margarita color in the middle."
9.8,6,Queerwig recipe,,http://www.drinksmixer.com/drink7909.html,"[(u'2', u'milk', 'oz'), (u'2', u'beer', 'oz'), (u'1', u'gin', 'oz'), (u'1', u'peppermint schnapps', 'oz'), (u'2', u'Red Bull\xae energy drink', 'oz')]","Pour all ingredients into a glass, and stir well. Consume quickly."
8.3,3,Mad Scientist recipe,,http://www.drinksmixer.com/drink5191.html,"[(u'3/4', u'blueberry schnapps', 'oz'), (u'3/4', u'raspberry schnapps', 'oz'), (None, u'  grenadine syrup', None), (None, u""  Bailey's\xae Irish cream"", None)]","Add both blueberry and raspberry schnapps to a shot glass, and slowly top off with grenadine. Dribble a small amount of bailey's irish cream on top and serve."
10.0,1,Mad Russian recipe,,http://www.drinksmixer.com/drink14u3t83.html,"[(u'1', u'vodka', 'oz'), (u'1', u'Kahlua\xae coffee liqueur', 'oz'), (u'1/2', u""Bailey's\xae Irish cream"", 'oz'), (u'1/2', u'butterscotch schnapps', 'oz'), (u'5 - 6', u'milk', 'oz')]","Fill glass with ice, add 1 shot each of vodka and Kahlua and 1/2 shot each of Baileys and butterscotch and fill with milk. Shake or stir. "
10.0,4,Queeny Tini recipe,,http://www.drinksmixer.com/drinkb1c4876.html,"[(u'1', u'Smirnoff\xae Green Apple Twist vodka', 'oz'), (u'1/2', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'1/2', u'Midori\xae melon liqueur', 'oz'), (None, u'1 slice apple', None)]",Shake ingredients in a cocktail shaker with ice. Strain into glass. Garnish with slice of apple. 
8.0,2,Queens recipe,,http://www.drinksmixer.com/drinkl12m404.html,"[(u'1/2', u'gin', 'oz'), (u'1/2', u'dry vermouth', 'oz'), (u'1/2', u'sweet vermouth', 'oz'), (u'1/2', u'pineapple juice', 'oz')]","Shake with ice, strain into a cocktail glass, and serve."
7.5,2,Mad Pirate recipe,,http://www.drinksmixer.com/drink11953.html,"[(u'1/2', u'butterscotch schnapps', 'oz'), (u'1/3', u""Bailey's\xae Irish cream"", 'oz'), (u'1', u'Tabasco\xae sauce', 'dash')]",Blend butterscotch schnapps and Baileys together in a shot glass. Add Tabasco sauce and serve.
9.2,15,Mad Hatter recipe,,http://www.drinksmixer.com/drink5188.html,"[(u'1', u'Skyy\xae vodka', 'oz'), (u'1', u'peach schnapps', 'oz'), (u'1', u'lemonade', 'oz'), (u'1', u'Coca-Cola\xae', 'oz')]","Shake and strain, serving straight up in a shot glass."
9.0,4,Mad Melon Cocktail recipe,,http://www.drinksmixer.com/drink9606.html,"[(u'1', u'DeKuyper\xae Mad Melon schnapps', 'oz'), (None, u'3 ozchilled lemonade', None)]","Stir ingredients together in a chilled cocktail glass, and serve."
9.8,140,Mad Dog Shot recipe,,http://www.drinksmixer.com/drink10324.html,"[(u'1', u'vodka', 'oz'), (None, u'1 tspconcentrated raspberry syrup', None), (None, u'2 - 5 drops Tabasco\xae sauce', None)]","Pour the vodka into a shot glass and add some raspberry syrup (should be concentrated, look for it at a Polish section in an international supermarket). Add a few drops of Tabasco hot sauce., and shoot."
5.0,2,Mad Bomber recipe,,http://www.drinksmixer.com/drink9604.html,"[(u'2', u'gin', 'oz'), (u'6', u'Coca-Cola\xae', 'oz')]","Pour the gin into a collins glass filled with ice cubes. Fill with Coca-cola, stir well, and serve."
8.8,6,Mad Dog recipe,,http://www.drinksmixer.com/drink1t4s382.html,"[(u'1', u'vodka', 'oz'), (u'1', u'cherry juice', 'oz'), (None, u'1 drop Tabasco\xae sauce', None)]","Add the cherry juice, then vodka and finally a drop of tabasco! "
8.8,6,Mad Cow recipe,,http://www.drinksmixer.com/drink5187.html,"[(u'1', u'Kahlua\xae coffee liqueur', 'part'), (u'1', u'cream', 'part'), (u'1', u'151 proof rum', 'part')]",Mix in a shaker one-quarter filled with ice and pour into a liberal shot glass.
,,Macuái recipe,,http://www.drinksmixer.com/drinkz168y54.html,"[(None, u'1.5 ozFlor de Ca\xc3\xb1a Extra Lite white rum', None), (u'1', u'guava juice', 'oz'), (u'1', u'orange juice', 'oz'), (u'1/2', u'lime juice', 'oz'), (u'1/3', u'syrup', 'oz'), (None, u'1 slice orange', None), (None, u'1 Green cherry', None)]","Fill a professional Cocktail Mixer with 3/4 of ice. Add the Ron Flor de Caña Extra Lite, the guava juice, the orange juice, the lime juice, and the sugar siroupe.  Shake well for 20-30 seconds. Serve in a Tom Collin's glass, filled with ice. Decorate the cocktail placing the orange slice alongside the glass, and by dropping the green cherry on the cocktail drink.  "
9.2,9,Mackinnon Spice recipe,,http://www.drinksmixer.com/drink5499.html,"[(u'1', u'Drambuie\xae Scotch whisky', 'oz'), (u'3/4', u'spiced rum', 'oz'), (u'1/2', u'lime juice', 'oz'), (u'1', u'lemonade', 'oz')]",Pour into a rocks or old-fashioned glass three-quarters filled with broken ice.
9.6,14,MacLaren F1 recipe,,http://www.drinksmixer.com/drink9603.html,"[(u'1', u'Malibu\xae coconut rum', 'oz'), (u'1', u'Pernod\xae licorice liqueur', 'oz'), (u'1', u'Dubonnet\xae Rouge vermouth', 'oz')]","Stir ingredients together in a cocktail glass, and serve."
8.5,2,Mackenzie recipe,,http://www.drinksmixer.com/drink11952.html,"[(u'4', u'Bombay Sapphire\xae gin', 'oz'), (u'4', u'cranberry juice', 'oz'), (u'2', u'orange juice', 'oz'), (None, u'1/4 - 1/2 ozfresh lime juice', None), (None, u'1  lime', None)]",Throw a few rocks into a collins glass. Squeeze in a segment of lime (about 1/2 oz). Pour the Bombay Sapphire gin into the glass and add the cranberry juice. Top up with orange juice and throw in the other segment of lime. Pain free and delicious.
,,Mack Attack recipe,,http://www.drinksmixer.com/drink11951.html,"[(u'3/4', u'Green Chartreuse\xae', 'oz'), (u'1/4', u'black sambuca', 'oz'), (None, u'2 - 3 drops Tabasco\xae sauce', None)]","Fill a shot glass approximately three-quarters full with green chartreuse, and the remainder with black sambuca. Add a couple of drops of Tabasco branded pepper sauce, and shoot."
10.0,1,Mack 10 recipe,,http://www.drinksmixer.com/drinks1r4381.html,"[(u'1/3', u'Jose Cuervo\xae Especial gold tequila', 'oz'), (u'1/3', u""Jack Daniel's\xae Tennessee whiskey"", 'oz'), (u'1/3', u'Southern Comfort\xae peach liqueur', 'oz')]",Build in a shot glass. 
6.7,3,Ogden Style recipe,,http://www.drinksmixer.com/drinkab14974.html,"[(u'3', u'gin', 'oz'), (u'3', u'orange juice', 'oz'), (u'2', u'Bacardi\xae 151 rum', 'oz')]","About 2-3 cubes of ice, mix 3 oz. of Gin, 3 oz. of Orange Juice and 2 oz. of Bacardi 151. Mix like Gin N Juice topped off with 151. Does not matter the order then stir. Put it on ice for colder and better taste of alcohol."
6.7,6,Officer Down recipe,,http://www.drinksmixer.com/drink9813.html,"[(u'1', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1', u'amaretto almond liqueur', 'oz'), (u'1', u""Rose's\xae lime juice"", 'oz'), (u'1', u'Bacardi\xae 151 rum', 'dash')]","Pour the Southern Comfort, amaretto and Rose's lime juice into a cocktail shaker half-filled with ice cubes. Shake well, and strain into an old-fashioned glass. Float the Bacardi 151 rum on top, and serve."
,,Of Darkness recipe,,http://www.drinksmixer.com/drinkvw14628.html,"[(u'1/2', u'creme de myrtille', 'oz'), (u'1 1/2', u'Crown Royal\xae Canadian whisky', 'oz'), (u'1/2', u'Damiana\xae herbal liqueur', 'oz'), (u'1/2', u'Jagermeister\xae herbal liqueur', 'oz'), (None, u'1 dashfresh lemon juice', None)]",Stir ingredients in a cocktail shaker with ice. Strain into glass. 
6.5,30,Off Your Ass In A Glass recipe,,http://www.drinksmixer.com/drink148.html,"[(None, u'1 shot vodka', None), (None, u'1/2 shot gin', None), (u'2', u'Gatorade\xae energy drink', 'oz'), (u'4', u'Crown Royal\xae Canadian whisky', 'oz'), (u'1', u'salt', 'tsp'), (None, u'2 ml lemon juice', None), (None, u'1/2 can beer', None)]","Add all ingredients to a glass, stir, and drink straight."
,,Odwits recipe,,http://www.drinksmixer.com/drink5660.html,"[(u'1 1/2', u'mezcal', 'oz'), (u'1 1/2', u'vodka', 'oz'), (u'1', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1', u'Galliano\xae herbal liqueur', 'dash'), (None, u'  orange juice', None)]","Mix tequila, vodka and southern comfort in a highball glass. Add a few rocks of ice and top up with fresh orange juice. Add just a dash of galliano and stir. Serve with a large slice of lemon."
7.0,2,Odin's Juice recipe,,http://www.drinksmixer.com/drink9812.html,"[(u'3/4', u'Captain Morgan\xae Parrot Bay coconut rum', 'oz'), (u'1/4', u'Captain Morgan\xae Original spiced rum', 'oz'), (u'1', u'grenadine syrup', 'splash'), (u'1', u'orange juice', 'oz'), (u'1', u'pineapple juice', 'oz')]","Pour the Captain Morgan's coconut rum and spiced rum into a cocktail glass with a small amount of crushed ice. Add the grenadine, and equal parts of orange juice and pineapple juice. Stir gently, and serve."
5.5,2,Octopus's Garden recipe,,http://www.drinksmixer.com/drink9811.html,"[(u'3', u'gin', 'oz'), (u'1', u'dry vermouth', 'oz')]","Pour the gin and dry vermouth into a cocktail shaker half-filled with cracked ice. Shake well, and strain into a chilled cocktail glass. Garnish with a black olive, and serve."
