rating,num_reviews,name,tags,directions,ingredients
7.0,3,Fallen Angel #2 recipe,,"Combine all ingredients in a blender. Blend well, and pour into a cocktail glass. Top with a cherry, and serve.","[(u'1', u'gin', 'oz'), (u'3/4', u'creme de cassis', 'oz'), (None, u'2 scoops strawberry ice cream', None)]"
8.0,4,Fall of Rome recipe,,"Pour vermouth and brandy into a glass, add lime and fill with orange juice. Stir, add a splash of brandy on top, and serve with a straw.","[(u'2', u'dry vermouth', 'parts'), (u'1', u'brandy', 'part'), (u'1', u'sherry', 'dash'), (u'1', u""Rose's\xae lime juice"", 'dash'), (None, u'  orange juice', None)]"
,,Fall Crisp recipe,,Shake ingredients in a cocktail shaker with ice. Strain into glass. ,"[(u'1 - 2', u'apple vodka', 'oz'), (u'14', u'apple cider', 'oz')]"
6.2,4,Fallen Angel recipe,,"Combine all ingredients in a tall glass filled with ice cubes, stir and serve.","[(u'1', u'Taboo\xae', 'oz'), (None, u'  Archers\xae peach schnapps', None), (u'5', u'lemonade', 'oz')]"
5.7,3,Falcon Eddy recipe,,"Pour the gin and vodka into a cocktail glass. Add sugar, and stir thoroughly. When dissolved, add the peppermint schnapps, and serve.","[(u'1', u'peppermint schnapps', 'oz'), (u'1/2', u'gin', 'oz'), (u'1/2', u'vodka', 'oz'), (u'1', u'sugar', 'tsp')]"
8.7,12,Fall Spice Cordial recipe,,"Bring brown sugar, white sugar and apple juice to a boil over medium-high heat. Add cinnamon, ginger, nutmeg, cloves, allspice and orange peel. Boil for 4 minutes and remove from heat. Let stand until just warm. Transfer to a clean 1 qt aging vessel. Add vanilla, brandy and vodka. Cover tightly and let stand for 1-4 weeks. Filter out solids before bottling.","[(None, u'1/2 cuplight brown sugar', None), (None, u'1/2 cupwhite sugar', None), (u'2 1/4', u'apple juice', 'cups'), (None, u'1 tspreal vanilla extract', None), (None, u'1 tspground cinnamon', None), (None, u'1/2 tspground ginger', None), (None, u'1/2 tspground nutmeg', None), (None, u'1/4 tspground cloves', None), (None, u'1/2 tspground allspice', None), (None, u'1/2 tspdried, chopped orange', None), (None, u'1 cupwhite brandy', None), (None, u'1/2 cup100 proof vodka', None)]"
7.0,2,Falix recipe,,Pour the bacardi into a shot glass. Add the margarita mix. Top it with the lemon juice and shoot it.,"[(None, u'2/5 shot Bacardi\xae dark rum', None), (None, u'2/5 shot strawberry margarita mix', None), (None, u'1/5 shot lemon juice', None)]"
8.1,11,Abbie's French Kiss recipe,,Mix all ingredients together in a cocktail shaker with ice. Serve in a  cordial glass or shot glass.,"[(u'1/4', u'absinthe herbal liqueur', 'oz'), (u'1/2', u'Godiva\xae chocolate liqueur', 'oz'), (u'1/4', u'creme de cacao', 'oz'), (u'1', u'Frangelico\xae hazelnut liqueur', 'splash')]"
9.0,1,Fake Mountain Dew recipe,,Add all ingredients into a big glass and stir. ,"[(u'2', u'vodka', 'oz'), (u'4', u'7-Up\xae soda', 'oz'), (u'4', u'margarita mix', 'oz'), (None, u'1 handful ice', None)]"
9.4,14,Abbi's Tropical Delight recipe,,"Pour the Captain Morgan's Parrot Bay Mango rum and orange juice into a collins glass half-filled with ice cubes. Add a chunk of mango, or cubes, and stir. Add more rum to taste if desired. Serve.","[(u'6', u'Captain Morgan\xae Parrot Bay mango rum', 'oz'), (None, u'6 ozchilled orange juice', None), (None, u'1 chunk mango', None)]"
8.4,20,A1 Cocktail recipe,,"Pour the gin, Grand Marnier, lemon juice and grenadine over ice in a cocktail shaker. Shake well, strain into a cocktail glass, and serve.","[(u'1', u'gin', 'oz'), (u'1/2', u'Grand Marnier\xae orange liqueur', 'oz'), (u'1', u'lemon juice', 'dash'), (u'1', u'grenadine syrup', 'dash')]"
9.0,20,Abbey Cocktail recipe,,Shake all ingredients (except for the cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,"[(u'1 1/2', u'gin', 'oz'), (u'1', u'orange bitters', 'dash'), (None, u' juice of 1/4 oranges', None), (None, u'1  cherry', None)]"
7.5,4,A.S.S. On Flames recipe,,"First layer the ingredients starting with the Amaretto, then Sour Apple Pucker, and Southern Comfort. Next float the 151 Rum, light it on fire and shoot the drink. ","[(u'1/2', u'amaretto almond liqueur', 'oz'), (u'1', u'151 proof rum', 'splash'), (u'1/2', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'1/2', u'Southern Comfort\xae peach liqueur', 'oz')]"
7.4,7,AA Discount recipe,,Mix the vodka with the Tabasco sauce. Add the Red Bull and drink immediately. ,"[(u'3', u'vodka', 'oz'), (u'1/4', u'Tabasco\xae sauce', 'oz'), (u'2', u'Red Bull\xae energy drink', 'oz')]"
9.0,10,A. J. recipe,,"Shake ingredients with ice, strain into a cocktail glass, and serve.","[(u'1 1/2', u'Applejack\xae brandy', 'oz'), (u'1', u'grapefruit juice', 'oz')]"
8.6,33,A.B.C. recipe,,Layered in a shot glass.,"[(u'1/3', u'amaretto almond liqueur', 'oz'), (u'1/3', u""Bailey's\xae Irish cream"", 'oz'), (u'1/3', u'cognac', 'oz')]"
10.0,2,A. F. Tini recipe,,Shake ingredients in a cocktail shaker with ice. Strain into glass. Garnish with a cherry. ,"[(u'1 1/2', u'Belvedere\xae vodka', 'oz'), (u'1/2', u'peach schnapps', 'oz'), (u'1/2', u'DeKuyper\xae Sour Apple Pucker schnapps', 'oz'), (u'1', u'7-Up\xae soda', 'splash'), (u'1/2', u'orange juice', 'oz'), (u'1/2', u'pineapple juice', 'oz'), (None, u'1  cherry', None)]"
8.3,9,A-Rang-A-Tang recipe,,Blend everything with a cup of ice and pour into glasses. Add more ice for thicker consistency. ,"[(u'1', u'99 Bananas\xae banana schnapps', 'oz'), (u'1', u'Captain Morgan\xae Parrot Bay coconut rum', 'oz'), (u'1', u'white rum', 'oz'), (u'3', u'orange juice', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'3', u'Tang\xae powdered soft drink', 'tbsp'), (None, u'3 tbsppowdered sugar', None)]"
10.0,1,A-Towns Finest recipe,,Shake ingredients in a cocktail shaker with ice. Strain into glass and serve without ice. ,"[(u'2 1/2', u'Bacardi\xae Limon rum', 'oz'), (u'4 - 8', u'peach soda', 'oz')]"
8.5,19,A Walk on the Moon recipe,,Mix everything into a tall glass. Serve with a straw. ,"[(u'2', u'blackberry schnapps', 'oz'), (u'1', u'vodka', 'oz'), (u'3', u'cola', 'oz'), (u'3', u'milk', 'oz')]"
9.4,23,A Very Berry Surprise recipe,,"Thoroughly mix all ingredients in a blender to make a smoothie. Serve in a classic margarita glass. Garnish with either cherry, raspberries, strawberries, or all!","[(u'2', u'Baja Rosa\xae strawberry cream liqueur', 'oz'), (u'1/2', u'99 Blackberries\xae blackberry schnapps', 'oz'), (u'1/2', u'Black Haus\xae blackberry schnapps', 'oz'), (u'1', u'DeKuyper\xae Raspberry Pucker schnapps', 'oz'), (u'1', u'ice', 'cup'), (u'1', u'black cherry ice cream', 'cup')]"
9.0,1,A. J. recipe,,Shake ingredients in an ice-filled cocktail shaker. Strain into cocktail glass and serve. ,"[(u'2', u'apple brandy', 'oz'), (u'2', u'grapefruit juice', 'oz')]"
8.8,35,A-Bomb recipe,,Build this drink over ice and stir. Serve in a chilled cocktail glass. ,"[(u'1', u""Bailey's\xae Irish cream"", 'oz'), (u'1', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'Tia Maria\xae coffee liqueur', 'oz'), (u'1', u'vodka', 'oz')]"
9.4,356,A True Amaretto Sour recipe,,"Rub the rim of an old-fashioned glass with lemon, and dip repeatedly into granulated sugar until it has a good ""frosted"" rim. Shake amaretto with lemon juice, and strain into the glass; over ice. Garnish with a maraschino cherry, and serve.","[(u'1', u'amaretto almond liqueur', 'jigger'), (None, u' juice of 1/2 lemons', None), (None, u'1  maraschino cherry', None)]"
9.4,79,A Tropical Dream recipe,,"Combine all ingredients (except grenadine) together over ice in a cocktail shaker. Shake and strain into a hurricane glass filled with ice. Float grenadine on top, and serve.","[(u'1', u'Malibu\xae mango rum', 'oz'), (u'1', u'Malibu\xae coconut rum', 'oz'), (u'1', u'99 Bananas\xae banana schnapps', 'oz'), (u'1', u'Stoli\xae Vanil vodka', 'oz'), (u'2', u'orange juice', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'1', u'grenadine syrup', 'splash')]"
7.7,3,A Tender Touch recipe,,First pour the Rumple Minze into a chilled shot glass. Now carefully add the Tabasco using a spoon. The idea is to form a even layer of Tabasco on the Rumple Minze without actually mixing them. Add the tequila on top and shoot.,"[(u'1/3', u'Jose Cuervo\xae white tequila', 'oz'), (u'1/3', u'Rumple Minze\xae peppermint liqueur', 'oz'), (u'1/3', u'Tabasco\xae sauce', 'oz')]"
6.5,2,A Stanley Road Sunset recipe,,"Fill Highball glass with ice, pour in rum and Schweppes Duet and gently stir. Pour the strawberry liqueur on top.","[(u'2', u'dark rum', 'oz'), (u'6 - 8', u'Schweppes\xae Duet soda', 'oz'), (u'1 1/2', u'strawberry liqueur', 'oz')]"
7.6,10,A Splash of Nash recipe,,"Drop a shot glass containing banana and melon liqueurs in, into a 9 oz highball glass containing soda water and cranberry juice. Shoot.","[(u'2', u'cranberry juice', 'oz'), (u'2', u'soda water', 'oz'), (u'1/2', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'creme de bananes', 'oz')]"
8.2,37,A Sunny Delight recipe,,"Using shot glasses or a cannery style mason jar, pour the vodka and the triple sec together. Squeeze the lemon lightly, and place it on the rim. Fill the glass with sunny delight, then add a shot of club soda.","[(None, u'1 shot triple sec', None), (None, u'3 shots lemon vodka', None), (None, u'1 shot club soda', None), (None, u'1  lemon', None), (None, u' fill with Sunny Delight\xae orange juice', None)]"
8.0,26,A Splash of Mexico recipe,,"Pour the corona lager into a highball glass. Fill with V8 Splash, or vary amount to taste, and serve.","[(u'6', u'Corona\xae Extra lager', 'oz'), (u'6', u'Strawberry-Kiwi V8 Splash', 'oz')]"
9.0,65,A Southern Screw recipe,,"Pour over ice, stir and serve.","[(u'2', u'vodka', 'oz'), (u'2', u'Southern Comfort\xae peach liqueur', 'oz'), (u'6', u'Sunny Delight\xae orange juice', 'oz'), (None, u'  ice', None)]"
8.3,16,A Short Trip To Hell recipe,,"Shake Red Bull, peach, strawberry, and wild berry schnapps in a cocktail shaker with ice. Strain into glass. Then put Jagermeister into shot glass. Drop in the shot and drink. ","[(u'1', u'Jagermeister\xae herbal liqueur', 'oz'), (u'2', u'peach schnapps', 'oz'), (u'2', u'strawberry schnapps', 'oz'), (u'2', u'wildberry schnapps', 'oz'), (u'8', u'Red Bull\xae energy drink', 'oz')]"
9.2,14,A Short Southern Screw recipe,,"Fill a shot glass half full of Southern Comfort, then fill the rest of the way with the Stoli (preferrably stored in freezer) leaving a small amount of room at the top. Then splash a bit of the Grey Goose to top it off. Sit and enjoy!","[(u'1/2', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1/2', u'Stolichnaya\xae vodka', 'oz'), (u'1', u""Grey Goose\xae L'Orange vodka"", 'splash')]"
9.0,9,A Saturday Afternoon recipe,,Add all ingredients except the gingerale and stir. Fill with ginger ale. Garnish with orange slice. ,"[(u'1', u'banana liqueur', 'oz'), (u'2', u'Malibu\xae coconut rum', 'oz'), (u'1', u'gold rum', 'oz'), (u'1', u'grenadine syrup', 'splash'), (u'3', u'orange juice', 'oz'), (u'4 - 6', u'ginger ale', 'oz'), (None, u'1 slice orange', None)]"
6.9,14,A Roa recipe,,"Add all ingredients to a cocktail shaker, shake 3 - 4 times and strain over ice in a cocktail glass.","[(u'3/4', u'vodka', 'oz'), (u'3/4', u'Midori\xae melon liqueur', 'oz'), (u'1 - 2', u'cranberry juice', 'oz')]"
8.6,11,A Royal Sprite recipe,,"Pour both ingredients into a highball glass filled with ice cubes, stir and serve.","[(None, u'1 ozCrown Royal Canadian whisky', None), (u'5', u'Sprite\xae soda', 'oz')]"
8.9,59,A Pimp Named Slickback recipe,,Combine all ingredients in a goblet with a sugared rim. Hold up to light and swirl contemplatively. ,"[(u'1', u'triple sec', 'oz'), (u'1/2', u'white rum', 'oz'), (u'1', u""Rose's\xae lime juice"", 'oz'), (u'1', u'amaretto almond liqueur', 'splash')]"
9.4,5,A Popular Guy recipe,,Combine ingredients in an old-fashioned glass.,"[(u'1', u'Pisang Ambon\xae liqueur', 'oz'), (u'2', u'apple juice', 'oz')]"
9.2,300,A Piece of Ass recipe,,Pour liquors over ice in a glass. Fill with sour mix and serve.,"[(None, u'1 shot amaretto almond liqueur', None), (None, u'1 shot Southern Comfort\xae peach liqueur', None), (None, u' fill with sweet and sour mix', None)]"
7.8,9,A Night In Georgia recipe,,Mix the two in a shot glass and let them seperate before drinking. ,"[(u'1/2', u'Aftershock\xae Hot & Cool cinnamon schnapps', 'oz'), (u'1/2', u'Captain Morgan\xae Parrot Bay pineapple rum', 'oz')]"
7.8,18,A Night In Old Mandalay recipe,,"In a shaker half-filled with ice cubes, combine the light rum, anejo rum, orange juice, and lemon juice. Shake well. Strain into a highball glass almost filled with ice cubes. Top with the ginger ale. Garnish with the lemon twist.","[(u'1', u'light rum', 'oz'), (u'1', u'anejo rum', 'oz'), (u'1', u'orange juice', 'oz'), (u'1/2', u'lemon juice', 'oz'), (u'3', u'ginger ale', 'oz'), (None, u'1 twist lemon', None)]"
8.6,14,A Monkey's Rum Martini recipe,,Shake ingredients in a cocktail shaker with ice. Garnish rim of glass with shredded coconut. Strain into glass and serve.,"[(u'1/2', u""Bailey's\xae Irish cream"", 'oz'), (u'1/2', u'banana liqueur', 'oz'), (u'1 1/2', u""Myer's\xae dark rum"", 'oz'), (u'1/2', u'cream', 'oz'), (None, u' shredded coconuts', None)]"
8.1,16,A Night At Naughty Nikki's recipe,,"Place the skittles, or other fruity chewy candy in the bottom of a shot glass then pour 7-up and vodka. ","[(u'1', u'vodka', 'oz'), (u'2', u'7-Up\xae soda', 'oz'), (None, u'1 piece candies', None)]"
9.1,60,A Little Green Man From Mars recipe,,Remove the stem from one mint green maraschino cherry and drop into a large shot glass. Pour in the jagermeister and rumple minze and serve.,"[(None, u'1 mint green maraschino cherry', None), (u'1/2', u'Jagermeister\xae herbal liqueur', 'oz'), (u'1/2', u'Rumple Minze\xae peppermint liqueur', 'oz')]"
9.2,67,A Little Dinghy recipe,,"Pour the shots into a glass of ice, and fill the glass with equal parts orange juice, cranberry juice, and pineapple juice. Garnish with a pineapple wedge, an orange slice, and an umbrella.","[(None, u'2 shots Captain Morgan\xae Parrot Bay coconut rum', None), (None, u'2 shots Malibu\xae coconut rum', None), (None, u'  cranberry juice', None), (None, u'  pineapple juice', None), (None, u'  orange juice', None)]"
8.8,10,A Nap at Charlie's recipe,,"Add all ingredients to a cocktail / martini glass, garnish with Tang around the rim and serve.","[(u'3', u'bourbon whiskey', 'oz'), (u'1', u'mango puree', 'oz'), (u'1', u'cranberry juice', 'splash'), (u'1', u'orange juice', 'splash')]"
8.1,60,A Little Dick'll Do recipe,,"Pour the George Dickel into the glass. Top off with Mountain Dew, and serve.","[(u'2', u'George Dickel\xae Tennessee whiskey', 'oz'), (u'3 - 5', u'Mountain Dew\xae citrus soda', 'splashes')]"
8.5,43,A Midsummernight's Dream recipe,,"Mix the strawberries in a blender and pour over ice in a shaker. Add the vodka, kirsch and strawberry liqueur to the shaker. Shake well, pour into a highball glass, and fill up with the russian water.","[(None, u'5 fresh strawberries', None), (u'1', u'strawberry liqueur', 'tsp'), (u'1', u'Kirschwasser\xae cherry brandy', 'oz'), (u'2', u'vodka', 'oz'), (None, u'  Schweppes\xae Russian tonic water', None)]"
6.4,7,A Little Bit Of Maeve recipe,,Shake everything except orange juice in a cocktail shaker with ice. Strain into a shot glass. Fill a glass with orange juice and drop the shot glass in. Serve.,"[(u'1/4', u'amaretto almond liqueur', 'oz'), (u'1/4', u'sloe gin', 'oz'), (u'1/2', u'Southern Comfort\xae peach liqueur', 'oz'), (u'8', u'orange juice', 'oz')]"
8.5,2,Cafe Marnier recipe,,Combine ingredients in a coffee mug. Top with whipped cream. ,"[(u'1 1/2', u'Grand Marnier\xae orange liqueur', 'oz'), (u'4 - 6', u'coffee', 'oz'), (u'1/2 - 1', u'whipped cream', 'oz')]"
9.0,5,Cafe Kirsch recipe,,Shake well and strain into a cocktail glass.,"[(u'1', u'Kirschwasser\xae cherry brandy', 'oz'), (None, u'2 ozcold black coffee', None), (u'1', u'sugar syrup', 'oz'), (u'1/2', u'egg', 'oz')]"
10.0,4,Cafe Henry The Third recipe,,"Rim a cup with sugar syrup and cinnamon sugar. Pour coffee and liquors and sweeten to taste. Float cream on top, and serve.","[(u'1/3', u'Galliano\xae herbal liqueur', 'oz'), (u'1/3', u'Kahlua\xae coffee liqueur', 'oz'), (u'1/3', u'Grand Marnier\xae orange liqueur', 'oz'), (u'1/3', u'brandy', 'oz'), (None, u'5 ozhot black coffee', None), (u'3', u'whipped cream', 'oz'), (u'1', u'sugar', 'tsp')]"
7.3,3,Cafe Joy recipe,,Combine ingredients in a coffee mug. Top with whipped cream and coconut shavings. ,"[(u'1/2', u'coconut rum', 'oz'), (u'1/2', u'Frangelico\xae hazelnut liqueur', 'oz'), (u'1/2', u""Bailey's\xae Irish cream"", 'oz'), (u'4 - 6', u'coffee', 'oz'), (None, u'1 pinchshredded coconuts', None)]"
9.5,13,Cafe Grande recipe,,"Pour coffee and liquors into an irish coffee cup and sweeten to taste. Float the cream on top, add a cherry, and serve.","[(u'1/3', u'Tia Maria\xae coffee liqueur', 'oz'), (u'1/3', u'dark creme de cacao', 'oz'), (u'1/3', u'Grand Marnier\xae orange liqueur', 'oz'), (None, u'5 ozhot black coffee', None), (u'1 1/2', u'whipped cream', 'oz')]"
9.8,4,Cafe Imperial recipe,,"Pour coffee and liquor into an irish coffee cup and sweeten to taste. Float the cream on top, and serve.","[(u'3/4', u'Mandarine Napoleon\xae orange liqueur', 'oz'), (None, u'5 ozhot black coffee', None), (u'1 1/2', u'whipped cream', 'oz'), (u'1', u'sugar', 'tsp')]"
,,Cafe Foster recipe,,Combine ingredients in a coffee mug. Top with whipped cream. ,"[(u'1', u'banana liqueur', 'oz'), (u'1/2', u'black rum', 'oz'), (u'4 - 6', u'coffee', 'oz'), (u'1/2', u'whipped cream', 'oz')]"
,,Cafe Extraordinaire recipe,,Place coffee and chocolate into a mug . Add boiling water; stir well. Top with large spoonful of whipped topping and chocolate curls if desired.,"[(None, u'2 tspSuisse mocha international coffee', None), (None, u'1 tbspsemisweet chocolate', None), (None, u'2/3 cupboiling water', None)]"
7.5,4,Cafe Don Juan recipe,,"Rim an irish coffee cup with lemon juice and sugar. Pour coffee and liquors into the cup and sweeten to taste. Float the cream,
on top, sprinkle with grated chocolate, and serve.","[(u'3/4', u'dark rum', 'oz'), (u'1', u'Kahlua\xae coffee liqueur', 'oz'), (None, u'5 ozhot black coffee', None), (u'1 1/2', u'whipped cream', 'oz'), (u'1', u'sugar', 'tsp')]"
9.6,18,Cafe Disaronno recipe,,"Pour coffee and liquor into an irish coffee cup and sweeten to taste. Float the cream, and place three coffee beans on top.","[(u'3/4', u'Amaretto Di Saronno\xae liqueur', 'oz'), (None, u'5 ozhot black coffee', None), (u'1', u'whipped cream', 'oz'), (u'1', u'sugar', 'tsp')]"
,,Cafe de Paris Cocktail recipe,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","[(u'1 1/2', u'gin', 'oz'), (u'1', u'anis liqueur', 'tsp'), (u'1', u'light cream', 'tsp'), (None, u'1  egg', None)]"
8.8,5,Cafe D'Amour recipe,,"Rim a coffee cup with lemon juice and sugar. Simmer coffee, zest of half a lemon, cinnamon stick and sugar (to taste) in a small saucepan. Heat and ignite cognac in a soup ladle, add to coffee, and extinguish. Strain into the cup, and serve.","[(u'1 1/4', u'cognac', 'oz'), (None, u'5 ozhot black coffee', None), (None, u'1/2  lemon', None), (None, u'1  cinnamon', None), (None, u'  sugar', None)]"
6.0,4,Cafe de Paris recipe,,"Shake ingredients over ice cubes in a shaker. Strain into a cocktail glass, and serve.","[(u'1', u'gin', 'oz'), (u'1/2', u'anisette', 'oz'), (u'1/2', u'powdered sugar', 'tsp'), (None, u'1  egg', None), (u'1', u'cream', 'oz')]"
,,Cafe Con Miel recipe,,"Heat ingredients in a saucepan, but do not boil. Stir well to combine. Serve as a light dessert.","[(None, u'2 cupsprepared coffee', None), (u'1/2', u'milk', 'cup'), (u'4', u'honey', 'tbsp'), (u'1/8', u'cinnamon', 'tsp'), (None, u'1  nutmeg', None), (u'1', u'vanilla', 'dash')]"
10.0,2,Cafe Caen recipe,,"Heat liquors in a heat-resistant glass. Pour in the hot coffee, stir, and top with cream. Add sugar, and serve.","[(u'1', u'Calvados\xae brandy', 'oz'), (u'1/4 - 3/4', u'Grand Marnier\xae orange liqueur', 'oz'), (None, u'1 cuphot coffee', None), (None, u'1 ozlightly whipped cream', None), (u'1', u'sugar', 'tsp')]"
,,Cafe Cappuccino Mix recipe,,Mash orange peel with a mortar and pestle. Stir ingredients together. Process in a blender until powdered. Use 2 Tablespoons for each cup of hot water. Makes about 2 1/4 cups of mix.,"[(None, u'1/2 cupinstant coffee', None), (u'3/4', u'sugar', 'cup'), (None, u'1 cupnonfat dry milk', None), (None, u'1/2 tspdried orange', None)]"
5.3,3,Cafe Cabana recipe,,"Pour both ingredients into a collins glass half-filled with ice cubes. Stir well. Garnish with a lime wedge, and serve.","[(u'2', u'coffee liqueur', 'oz'), (u'3', u'club soda', 'oz')]"
9.8,5,Cafe Brulot recipe,,"Warm cognac in a heat-resistant glass. Pour in the hot coffee, and add dashes of triple sec. Add twists of lemon and orange peel, a clove, and sprinkle with cinnamon. Sweeten to taste, and serve.","[(u'1 - 1 1/2', u'cognac', 'oz'), (u'1 - 2', u'triple sec', 'dashes'), (None, u'1 cuphot coffee', None), (None, u'1 twist lemon', None), (None, u'1 twist orange', None), (None, u'1  clove', None), (None, u'1 pinch cinnamon', None), (u'1', u'sugar', 'tsp')]"
,,Cafe Au Lait - Country Style recipe,,"1. In heavy 1-quart saucepan, heat milk and cream just until bubbles appear around the side of pan. (Do not boil.) Pour milk mixture into warmed serving pot or pitcher.,
2. Pour about 1 inch of freshly brewed Louisiana coffee. into each of 4 serving cups. Then, simultaneously pour coffee and warm milk mixture into each cup to desired level.,
To make strong coffee, use 2 tablespoons ground Louisiana coffee witb chicory for 3/4 C of water.","[(u'2', u'milk', 'cups'), (None, u'1/3 cupheavy cream', None), (None, u'4 cupsfreshley brewed strong Louisiana coffee', None)]"
,,Cafe Au Lait recipe,,"Over low heat or in double boiler, heat milk and cream till hot. Meanwhile, dissolve coffee in boiling water. Before serving, beat milk mixture with rotary beater-till foamy. Pour milk mixture into one warmed pitcher or server, and coffee in another. To serve: Fill cups from both pitchers at the same time, making the streams meet en route. Makes 6 servings.","[(u'1', u'milk', 'cup'), (None, u'1 cuplight cream', None), (None, u'3 tbspinstant coffee', None), (None, u'2 cupsboiling water', None)]"
4.0,1,Cafe Antrim recipe,,"Pour all ingredients into a cocktail shaker half-filled with ice cubes. Shake well and strain into an old-fashioned glass. Garnish with an orange wedge, and serve.","[(u'1', u'Irish whiskey', 'oz'), (u'1', u'cognac', 'tsp'), (u'1/2', u'powdered sugar', 'tsp'), (None, u'  coffee', None)]"
9.5,4,Cafe Au Kirsch recipe,,"Combine the kirsch, sugar and egg white in a cocktail shaker half-filled with ice cubes. Shake well, and strain into a wine glass. Fill with coffee, stir, and serve.","[(u'1 1/2', u'Kirschwasser\xae cherry brandy', 'oz'), (u'1', u'sugar', 'tsp'), (None, u'1  egg', None), (None, u'  coffee', None)]"
,,Cafe Anna recipe,,"Pour water into 2 quart microwave safe casserole. Microwave at high setting 1 minute, then stir in instant coffee granules until dissolved. Blend in sugar and cinnamon then pour in milk, stirring constantly. Microwave, uncovered, at medium setting 5-9 minutes, stirring every 3 minutes, or until heated through. Serve in mugs topped with a dollop of whipped cream and a sprinkling of nutmeg.","[(u'1/3', u'water', 'cup'), (None, u'1/3 cupinstant coffee', None), (u'1/4', u'sugar', 'cup'), (None, u'1/4 ground cinnamon', None), (None, u'4  milk', None), (None, u'1/2 cupwhipping cream', None), (None, u' ground nutmeg', None)]"
10.0,1,Cafe Amaretto recipe,,Fill a mug almost full with hot coffee. Add amaretto and stir well. Layer cognac on top and add a puff of whipped cream. ,"[(u'1', u'amaretto almond liqueur', 'oz'), (u'1/2', u'cognac', 'oz'), (u'4 - 6', u'coffee', 'oz'), (u'1/2 - 1', u'whipped cream', 'oz')]"
,,Cadiz recipe,,Shake and strain into a cordial glass.,"[(u'3/4', u'blackberry brandy', 'oz'), (u'3/4', u'sweet sherry', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1/2', u'double cream', 'oz')]"
9.5,148,Caesar Cocktail recipe,,"Line the rim of a glass with salt and pepper. Over ice, add vodka, fill with clamato juice, then add the remaining ingredients. Garnish with a celery stick. Add more tabasco sauce if desired.","[(u'1 1/2', u'vodka', 'oz'), (None, u' fill with clamato juice', None), (u'3', u'Tabasco\xae sauce', 'dashes'), (u'3', u'Worcestershire sauce', 'dashes')]"
9.3,15,Cadalac Margarita recipe,,Combine first 3 ingredient into a shaker with ice. Shake well. Pour into a salt-rimmed margarita glass and garnish with a lime wedge.,"[(u'2', u'Sauza\xae Hornitos Reposado tequila', 'oz'), (u'3/4', u'Grand Marnier\xae orange liqueur', 'oz'), (u'1 1/4', u'sweet and sour mix', 'oz'), (None, u'1  lime', None), (None, u'  salt', None)]"
9.3,301,Cadillac Margarita recipe,,"Shake 100% blue agava tequila with grand marnier and lime juice, and strain into a chilled salt-rimmed cocktail glass. Serve.","[(u'1 1/2', u'tequila', 'oz'), (u'1', u'Grand Marnier\xae orange liqueur', 'oz'), (None, u'1/4 ozfresh lime juice', None)]"
,,Cactus Venom recipe,,Shake ingredients in a cocktail shaker with ice. Strain into a cocktail glass.,"[(u'1', u'white tequila', 'oz'), (u'1/2', u'white creme de cacao', 'oz'), (u'1/2', u'Kahlua\xae coffee liqueur', 'oz')]"
,,Cactus Juice Cocktail recipe,,"Mix juices in a 2-Qt pitcher. Add gingerale. If desired, dip rims of glasses in mixture of lemon juice and water, then in sifted powdered sugar. Pour cocktail over ice cubes","[(None, u'1 pintchilled cactus fruit juice', None), (None, u'1 pintchilled cranberry juice', None), (None, u'1 quartchilled ginger ale', None)]"
,,Cactus Prick recipe,,Shake ingredients in a cocktail shaker with ice. Strain into a cocktail glass.,"[(u'2', u'white tequila', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'2', u'lemon juice', 'oz'), (u'2', u'Drambuie\xae Scotch whisky', 'tsp')]"
8.8,26,Cactus Jack recipe,,"Add all ingredients to a beer mug, stir and serve.","[(u'2', u""Jack Daniel's\xae Tennessee whiskey"", 'oz'), (u'6', u'Cactus Cooler\xae orange-pineapple soda', 'oz'), (u'4', u'pineapple juice', 'oz')]"
8.8,12,Cactus Juice recipe,,Fill glass with ice. Pour ingredients in order.,"[(u'1', u'tequila', 'oz'), (u'1/2', u'amaretto almond liqueur', 'oz'), (None, u' fill with sweet and sour mix', None)]"
9.7,111,Cactus Cooler recipe,,"Fill a shot glass half with triple sec, half mandarin vodka; then drop into a pint glass half-filled with Rockstar energy drink, and serve.","[(u'3/4', u'triple sec', 'oz'), (u'3/4', u'Absolut\xae Mandrin vodka', 'oz'), (u'8', u'Rockstar\xae energy drink', 'oz')]"
9.0,3,Cactus Cola recipe,,"Pour all ingredients over ice cubes in a highball glass. Stir well, and serve.","[(u'1', u'Parfait Amour\xae orange liqueur', 'oz'), (u'1', u'lime juice', 'dash'), (u'5', u'cola', 'oz')]"
